dwc:occurrenceID,dwc:catalogNumber,dwc:datasetID,dwc:recordNumber,dwc:genus,species,Day,Month,Year,Day of the year
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00260012,p00260012,7ddf754f-d193-4cc9-b351-99906754a03b,,melodorum,melodorum affine,28,7,1886,209
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00260013,p00260013,7ddf754f-d193-4cc9-b351-99906754a03b,,melodorum,melodorum affine,28,7,1886,209
urn:catalog:mo:tropicos:100566262,100566262,7ddf754f-d193-4cc9-b351-99906754a03b,mas 1523,memecylon,memecylon capitellatum,29,10,2012,303
urn:catalog:mo:tropicos:101200057,101200057,7ddf754f-d193-4cc9-b351-99906754a03b,transects 639,memecylon,memecylon capitellatum,25,11,2019,329
urn:catalog:mo:tropicos:100461858,100461858,7ddf754f-d193-4cc9-b351-99906754a03b,diabaté 1236,memecylon,memecylon capitellatum,15,2,2012,46
urn:catalog:mo:tropicos:100467223,100467223,7ddf754f-d193-4cc9-b351-99906754a03b,mas 1273,memecylon,memecylon capitellatum,20,2,2012,51
urn:catalog:mo:tropicos:101200586,101200586,7ddf754f-d193-4cc9-b351-99906754a03b,transects 1170,memecylon,memecylon capitellatum,24,2,2020,55
urn:catalog:mo:tropicos:100566357,100566357,7ddf754f-d193-4cc9-b351-99906754a03b,mas 1617,memecylon,memecylon capitellatum,11,10,2012,285
urn:catalog:mo:tropicos:101199430,101199430,7ddf754f-d193-4cc9-b351-99906754a03b,transects 100,memecylon,memecylon capitellatum,10,2,2019,41
urn:catalog:mo:tropicos:101199443,101199443,7ddf754f-d193-4cc9-b351-99906754a03b,transects 113,memecylon,memecylon capitellatum,10,2,2019,41
urn:catalog:mo:tropicos:101200260,101200260,7ddf754f-d193-4cc9-b351-99906754a03b,transects 842,memecylon,memecylon capitellatum,12,6,2019,163
urn:catalog:mo:tropicos:101200408,101200408,7ddf754f-d193-4cc9-b351-99906754a03b,transects 992,memecylon,memecylon capitellatum,2,11,2020,307
http://coldb.mnhn.fr/catalognumber/mnhn/p/p02143925,p02143925,046bbc50-cae2-47ff-aa43-729fbf53f7c5,,memecylon,memecylon cinnamomioides,9,4,1956,100
urn:catalog:mo:tropicos:101115938,101115938,d9a4eedb-e985-4456-ad46-3df8472e00e8,parmentier 3519,memecylon,memecylon collinum,31,5,2002,151
urn:catalog:mo:tropicos:101115937,101115937,d9a4eedb-e985-4456-ad46-3df8472e00e8,parmentier 3500,memecylon,memecylon collinum,31,5,2002,151
urn:catalog:mo:tropicos:101115961,101115961,d9a4eedb-e985-4456-ad46-3df8472e00e8,parmentier 3796,memecylon,memecylon collinum,6,6,2002,157
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00512066,p00512066,7ddf754f-d193-4cc9-b351-99906754a03b,,memecylon,memecylon englerianum,22,4,1949,112
https://data.biodiversitydata.nl/naturalis/specimen/wag.1093683,wag.1093683,7ddf754f-d193-4cc9-b351-99906754a03b,"adam, j-g  26344",memecylon,memecylon englerianum,15,10,1971,288
http://coldb.mnhn.fr/catalognumber/mnhn/p/p02143919,p02143919,7ddf754f-d193-4cc9-b351-99906754a03b,,memecylon,memecylon grande,12,11,1948,317
urn:catalog:mo:tropicos:100566703,100566703,7ddf754f-d193-4cc9-b351-99906754a03b,jongkind 11505,memecylon,memecylon liberiae,19,10,2012,293
urn:catalog:mo:tropicos:100566710,100566710,7ddf754f-d193-4cc9-b351-99906754a03b,jongkind 11512,memecylon,memecylon liberiae,20,10,2012,294
urn:catalog:mo:tropicos:100480324,100480324,7ddf754f-d193-4cc9-b351-99906754a03b,bidault 309,memecylon,memecylon liberiae,18,2,2012,49
urn:catalog:mo:tropicos:100478064,100478064,7ddf754f-d193-4cc9-b351-99906754a03b,bidault 231,memecylon,memecylon liberiae,2,6,2012,154
urn:catalog:mo:tropicos:100478345,100478345,7ddf754f-d193-4cc9-b351-99906754a03b,bidault 235,memecylon,memecylon liberiae,2,6,2012,154
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00412642,p00412642,d9a4eedb-e985-4456-ad46-3df8472e00e8,,memecylon,memecylon normandii,21,10,1933,294
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00412641,p00412641,d9a4eedb-e985-4456-ad46-3df8472e00e8,,memecylon,memecylon normandii,21,10,1933,294
urn:catalog:mo:tropicos:100566695,100566695,d9a4eedb-e985-4456-ad46-3df8472e00e8,jongkind 11497,memecylon,memecylon normandii,18,10,2012,292
urn:catalog:mo:tropicos:100566800,100566800,d9a4eedb-e985-4456-ad46-3df8472e00e8,jongkind 11602,memecylon,memecylon normandii,26,10,2012,300
urn:catalog:mo:tropicos:100431711,100431711,d9a4eedb-e985-4456-ad46-3df8472e00e8,bilivogui 46,memecylon,memecylon normandii,10,3,2011,69
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00853359,p00853359,d9a4eedb-e985-4456-ad46-3df8472e00e8,,memecylon,memecylon normandii,3,10,2011,276
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00938126,p00938126,d9a4eedb-e985-4456-ad46-3df8472e00e8,,memecylon,memecylon normandii,3,2,2019,34
http://coldb.mnhn.fr/catalognumber/mnhn/p/p02143924,p02143924,7ddf754f-d193-4cc9-b351-99906754a03b,,memecylon,memecylon polyanthemos,16,2,1949,47
http://coldb.mnhn.fr/catalognumber/mnhn/p/p02143922,p02143922,7ddf754f-d193-4cc9-b351-99906754a03b,,memecylon,memecylon polyanthemos,23,4,1949,113
urn:catalog:mo:tropicos:101200135,101200135,7ddf754f-d193-4cc9-b351-99906754a03b,transects 717,memecylon,memecylon polyanthemos,12,3,2019,71
http://coldb.mnhn.fr/catalognumber/mnhn/p/p02143923,p02143923,7ddf754f-d193-4cc9-b351-99906754a03b,,memecylon,memecylon polyanthemos,7,4,1949,97
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00853541,p00853541,d9a4eedb-e985-4456-ad46-3df8472e00e8,,memecylon,memecylon sessile,18,2,2012,49
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00853478,p00853478,d9a4eedb-e985-4456-ad46-3df8472e00e8,,memecylon,memecylon sessile,6,2,2012,37
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00853572,p00853572,d9a4eedb-e985-4456-ad46-3df8472e00e8,,memecylon,memecylon sessile,6,2,2012,37
http://coldb.mnhn.fr/catalognumber/mnhn/p/p04408729,p04408729,7ddf754f-d193-4cc9-b351-99906754a03b,,mendoncia,mendoncia combretoides,21,8,2008,234
urn:catalog:mo:tropicos:100461457,100461457,,diabaté 1196,undesignated,menispermaceae juss.,2,8,2012,215
s:vascularplants:s13-14035,s13-14035,7ddf754f-d193-4cc9-b351-99906754a03b,7063,mesanthemum,mesanthemum,8,9,1954,251
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00443231,p00443231,7ddf754f-d193-4cc9-b351-99906754a03b,,mesanthemum,mesanthemum albidum,21,8,1905,233
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00443232,p00443232,7ddf754f-d193-4cc9-b351-99906754a03b,,mesanthemum,mesanthemum albidum,21,8,1905,233
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00443230,p00443230,7ddf754f-d193-4cc9-b351-99906754a03b,,mesanthemum,mesanthemum albidum,22,8,1905,234
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00443233,p00443233,7ddf754f-d193-4cc9-b351-99906754a03b,,mesanthemum,mesanthemum albidum,22,2,1909,53
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00443228,p00443228,7ddf754f-d193-4cc9-b351-99906754a03b,,mesanthemum,mesanthemum albidum,13,10,1926,286
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00443229,p00443229,7ddf754f-d193-4cc9-b351-99906754a03b,,mesanthemum,mesanthemum albidum,13,10,1926,286
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00443224,p00443224,7ddf754f-d193-4cc9-b351-99906754a03b,,mesanthemum,mesanthemum auratum,21,12,1899,355
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00443227,p00443227,7ddf754f-d193-4cc9-b351-99906754a03b,,mesanthemum,mesanthemum auratum,22,10,1934,295
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00443226,p00443226,7ddf754f-d193-4cc9-b351-99906754a03b,,mesanthemum,mesanthemum auratum,22,9,1937,265
https://data.biodiversitydata.nl/naturalis/specimen/wag.1927046,wag.1927046,7ddf754f-d193-4cc9-b351-99906754a03b,"chillou, j  675",mesanthemum,mesanthemum auratum,25,1,1938,25
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00443223,p00443223,7ddf754f-d193-4cc9-b351-99906754a03b,,mesanthemum,mesanthemum auratum,21,10,1954,294
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00443222,p00443222,7ddf754f-d193-4cc9-b351-99906754a03b,,mesanthemum,mesanthemum auratum,21,10,1954,294
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00443221,p00443221,7ddf754f-d193-4cc9-b351-99906754a03b,,mesanthemum,mesanthemum auratum,21,10,1954,294
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00443225,p00443225,7ddf754f-d193-4cc9-b351-99906754a03b,,mesanthemum,mesanthemum auratum,21,12,1956,356
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00464215,p00464215,7ddf754f-d193-4cc9-b351-99906754a03b,,mesanthemum,mesanthemum auratum,10,2,1940,41
https://data.biodiversitydata.nl/naturalis/specimen/wag.1927048,wag.1927048,7ddf754f-d193-4cc9-b351-99906754a03b,"chillou, j  1835",mesanthemum,mesanthemum auratum,10,2,1940,41
https://data.biodiversitydata.nl/naturalis/specimen/wag.1927047,wag.1927047,7ddf754f-d193-4cc9-b351-99906754a03b,"chillou, j  1835",mesanthemum,mesanthemum auratum,10,2,1940,41
https://data.biodiversitydata.nl/naturalis/specimen/wag.1927049,wag.1927049,7ddf754f-d193-4cc9-b351-99906754a03b,"chillou, j  1835",mesanthemum,mesanthemum auratum,10,2,1940,41
s:vascularplants:s06-17182,s06-17182,7ddf754f-d193-4cc9-b351-99906754a03b,7479,mesanthemum,mesanthemum auratum,8,10,1954,281
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00443218,p00443218,7ddf754f-d193-4cc9-b351-99906754a03b,,mesanthemum,mesanthemum bennae,21,10,1937,294
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00443220,p00443220,7ddf754f-d193-4cc9-b351-99906754a03b,,mesanthemum,mesanthemum bennae,21,10,1937,294
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00443219,p00443219,7ddf754f-d193-4cc9-b351-99906754a03b,,mesanthemum,mesanthemum bennae,21,10,1937,294
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00443181,p00443181,7ddf754f-d193-4cc9-b351-99906754a03b,,mesanthemum,mesanthemum prescottianum,28,6,1901,179
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00443180,p00443180,7ddf754f-d193-4cc9-b351-99906754a03b,,mesanthemum,mesanthemum prescottianum,28,6,1901,179
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00443175,p00443175,7ddf754f-d193-4cc9-b351-99906754a03b,,mesanthemum,mesanthemum prescottianum,21,5,1905,141
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00443189,p00443189,7ddf754f-d193-4cc9-b351-99906754a03b,,mesanthemum,mesanthemum prescottianum,21,9,1907,264
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00443190,p00443190,7ddf754f-d193-4cc9-b351-99906754a03b,,mesanthemum,mesanthemum prescottianum,22,9,1907,265
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00443177,p00443177,7ddf754f-d193-4cc9-b351-99906754a03b,,mesanthemum,mesanthemum prescottianum,21,4,1909,111
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00443176,p00443176,7ddf754f-d193-4cc9-b351-99906754a03b,,mesanthemum,mesanthemum prescottianum,21,4,1909,111
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00443179,p00443179,7ddf754f-d193-4cc9-b351-99906754a03b,,mesanthemum,mesanthemum prescottianum,21,5,1909,141
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00443178,p00443178,7ddf754f-d193-4cc9-b351-99906754a03b,,mesanthemum,mesanthemum prescottianum,22,5,1909,142
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00443188,p00443188,7ddf754f-d193-4cc9-b351-99906754a03b,,mesanthemum,mesanthemum prescottianum,16,11,1930,320
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00443187,p00443187,7ddf754f-d193-4cc9-b351-99906754a03b,,mesanthemum,mesanthemum prescottianum,21,4,1936,112
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00443186,p00443186,7ddf754f-d193-4cc9-b351-99906754a03b,,mesanthemum,mesanthemum prescottianum,21,7,1937,202
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00443198,p00443198,7ddf754f-d193-4cc9-b351-99906754a03b,,mesanthemum,mesanthemum prescottianum,22,8,1937,234
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00443172,p00443172,7ddf754f-d193-4cc9-b351-99906754a03b,,mesanthemum,mesanthemum prescottianum,21,9,1942,264
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00443171,p00443171,7ddf754f-d193-4cc9-b351-99906754a03b,,mesanthemum,mesanthemum prescottianum,21,11,1944,326
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00443170,p00443170,7ddf754f-d193-4cc9-b351-99906754a03b,,mesanthemum,mesanthemum prescottianum,22,8,1945,234
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00695797,p00695797,7ddf754f-d193-4cc9-b351-99906754a03b,,mesanthemum,mesanthemum prescottianum,20,7,1949,201
https://data.biodiversitydata.nl/naturalis/specimen/wag.1927061,wag.1927061,7ddf754f-d193-4cc9-b351-99906754a03b,"adam, j-g  5739",mesanthemum,mesanthemum prescottianum,20,7,1949,201
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00695876,p00695876,7ddf754f-d193-4cc9-b351-99906754a03b,,mesanthemum,mesanthemum prescottianum,28,7,1949,209
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00695796,p00695796,7ddf754f-d193-4cc9-b351-99906754a03b,,mesanthemum,mesanthemum prescottianum,28,7,1949,209
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00695798,p00695798,7ddf754f-d193-4cc9-b351-99906754a03b,,mesanthemum,mesanthemum prescottianum,17,8,1949,229
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00695875,p00695875,7ddf754f-d193-4cc9-b351-99906754a03b,,mesanthemum,mesanthemum prescottianum,17,8,1949,229
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00443167,p00443167,7ddf754f-d193-4cc9-b351-99906754a03b,,mesanthemum,mesanthemum prescottianum,21,8,1954,233
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00443168,p00443168,7ddf754f-d193-4cc9-b351-99906754a03b,,mesanthemum,mesanthemum prescottianum,21,8,1954,233
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00443166,p00443166,7ddf754f-d193-4cc9-b351-99906754a03b,,mesanthemum,mesanthemum prescottianum,21,8,1954,233
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00443185,p00443185,7ddf754f-d193-4cc9-b351-99906754a03b,,mesanthemum,mesanthemum prescottianum,21,8,1954,233
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00443157,p00443157,7ddf754f-d193-4cc9-b351-99906754a03b,,mesanthemum,mesanthemum prescottianum,21,9,1954,264
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00443156,p00443156,7ddf754f-d193-4cc9-b351-99906754a03b,,mesanthemum,mesanthemum prescottianum,21,9,1954,264
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00443159,p00443159,7ddf754f-d193-4cc9-b351-99906754a03b,,mesanthemum,mesanthemum prescottianum,21,9,1954,264
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00443158,p00443158,7ddf754f-d193-4cc9-b351-99906754a03b,,mesanthemum,mesanthemum prescottianum,22,9,1954,265
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00443155,p00443155,7ddf754f-d193-4cc9-b351-99906754a03b,,mesanthemum,mesanthemum prescottianum,13,10,1954,286
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00443154,p00443154,7ddf754f-d193-4cc9-b351-99906754a03b,,mesanthemum,mesanthemum prescottianum,13,10,1954,286
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00694342,p00694342,7ddf754f-d193-4cc9-b351-99906754a03b,,mesanthemum,mesanthemum prescottianum,18,10,1956,292
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00694340,p00694340,7ddf754f-d193-4cc9-b351-99906754a03b,,mesanthemum,mesanthemum prescottianum,21,10,1956,295
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00694339,p00694339,7ddf754f-d193-4cc9-b351-99906754a03b,,mesanthemum,mesanthemum prescottianum,26,6,1958,177
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00443193,p00443193,7ddf754f-d193-4cc9-b351-99906754a03b,,mesanthemum,mesanthemum prescottianum,29,6,1958,180
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00443192,p00443192,7ddf754f-d193-4cc9-b351-99906754a03b,,mesanthemum,mesanthemum prescottianum,27,10,1971,300
urn:catalog:mo:tropicos:100433793,100433793,7ddf754f-d193-4cc9-b351-99906754a03b,diabaté 974,mesanthemum,mesanthemum prescottianum,10,5,2011,130
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00443184,p00443184,7ddf754f-d193-4cc9-b351-99906754a03b,,mesanthemum,mesanthemum prescottianum,10,6,1894,161
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00443191,p00443191,7ddf754f-d193-4cc9-b351-99906754a03b,,mesanthemum,mesanthemum prescottianum,8,9,1905,251
https://data.biodiversitydata.nl/naturalis/specimen/wag.1927067,wag.1927067,7ddf754f-d193-4cc9-b351-99906754a03b,"chillou, j  637",mesanthemum,mesanthemum prescottianum,4,9,1937,247
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00443199,p00443199,7ddf754f-d193-4cc9-b351-99906754a03b,,mesanthemum,mesanthemum prescottianum,9,9,1937,252
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00443200,p00443200,7ddf754f-d193-4cc9-b351-99906754a03b,,mesanthemum,mesanthemum prescottianum,9,9,1937,252
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00695799,p00695799,7ddf754f-d193-4cc9-b351-99906754a03b,,mesanthemum,mesanthemum prescottianum,3,7,1949,184
s:vascularplants:s13-14037,s13-14037,7ddf754f-d193-4cc9-b351-99906754a03b,6218,mesanthemum,mesanthemum prescottianum,8,8,1954,220
s:vascularplants:s13-14036,s13-14036,7ddf754f-d193-4cc9-b351-99906754a03b,6363,mesanthemum,mesanthemum prescottianum,8,8,1954,220
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00443161,p00443161,7ddf754f-d193-4cc9-b351-99906754a03b,,mesanthemum,mesanthemum prescottianum,12,9,1954,255
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00443162,p00443162,7ddf754f-d193-4cc9-b351-99906754a03b,,mesanthemum,mesanthemum prescottianum,12,9,1954,255
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00443160,p00443160,7ddf754f-d193-4cc9-b351-99906754a03b,,mesanthemum,mesanthemum prescottianum,12,9,1954,255
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00694341,p00694341,7ddf754f-d193-4cc9-b351-99906754a03b,,mesanthemum,mesanthemum prescottianum,1,7,1958,182
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00853747,p00853747,7ddf754f-d193-4cc9-b351-99906754a03b,,mesanthemum,mesanthemum prescottianum,5,10,2011,278
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00443111,p00443111,7ddf754f-d193-4cc9-b351-99906754a03b,,mesanthemum,mesanthemum radicans,21,4,1830,111
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00443109,p00443109,7ddf754f-d193-4cc9-b351-99906754a03b,,mesanthemum,mesanthemum radicans,21,4,1893,111
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00443107,p00443107,7ddf754f-d193-4cc9-b351-99906754a03b,,mesanthemum,mesanthemum radicans,22,8,1905,234
https://data.biodiversitydata.nl/naturalis/specimen/wag.1931108,wag.1931108,7ddf754f-d193-4cc9-b351-99906754a03b,"chevalier, ajb  20242",mesanthemum,mesanthemum radicans,20,12,1908,355
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00443112,p00443112,7ddf754f-d193-4cc9-b351-99906754a03b,,mesanthemum,mesanthemum radicans,21,12,1908,356
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00443106,p00443106,7ddf754f-d193-4cc9-b351-99906754a03b,,mesanthemum,mesanthemum radicans,21,12,1908,356
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00443104,p00443104,7ddf754f-d193-4cc9-b351-99906754a03b,,mesanthemum,mesanthemum radicans,21,1,1909,21
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00443105,p00443105,7ddf754f-d193-4cc9-b351-99906754a03b,,mesanthemum,mesanthemum radicans,21,1,1909,21
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00443108,p00443108,7ddf754f-d193-4cc9-b351-99906754a03b,,mesanthemum,mesanthemum radicans,21,4,1909,111
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00443103,p00443103,7ddf754f-d193-4cc9-b351-99906754a03b,,mesanthemum,mesanthemum radicans,21,12,1909,355
https://data.biodiversitydata.nl/naturalis/specimen/wag.1931109,wag.1931109,7ddf754f-d193-4cc9-b351-99906754a03b,"chillou, j  107",mesanthemum,mesanthemum radicans,30,3,1937,89
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00464214,p00464214,7ddf754f-d193-4cc9-b351-99906754a03b,,mesanthemum,mesanthemum radicans,29,10,1943,302
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00443102,p00443102,7ddf754f-d193-4cc9-b351-99906754a03b,,mesanthemum,mesanthemum radicans,21,5,1945,141
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00443098,p00443098,7ddf754f-d193-4cc9-b351-99906754a03b,,mesanthemum,mesanthemum radicans,14,5,1950,134
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00443097,p00443097,7ddf754f-d193-4cc9-b351-99906754a03b,,mesanthemum,mesanthemum radicans,14,5,1950,134
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00443099,p00443099,7ddf754f-d193-4cc9-b351-99906754a03b,,mesanthemum,mesanthemum radicans,21,5,1950,141
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00443100,p00443100,7ddf754f-d193-4cc9-b351-99906754a03b,,mesanthemum,mesanthemum radicans,22,5,1950,142
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00443101,p00443101,7ddf754f-d193-4cc9-b351-99906754a03b,,mesanthemum,mesanthemum radicans,22,5,1950,142
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00695716,p00695716,7ddf754f-d193-4cc9-b351-99906754a03b,,mesanthemum,mesanthemum radicans,24,3,1955,83
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00443113,p00443113,7ddf754f-d193-4cc9-b351-99906754a03b,,mesanthemum,mesanthemum radicans,21,4,1956,112
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00694343,p00694343,7ddf754f-d193-4cc9-b351-99906754a03b,,mesanthemum,mesanthemum radicans,16,10,1956,290
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00695678,p00695678,7ddf754f-d193-4cc9-b351-99906754a03b,,mesanthemum,mesanthemum radicans,21,10,1956,295
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00695804,p00695804,7ddf754f-d193-4cc9-b351-99906754a03b,,mesanthemum,mesanthemum radicans,21,10,1956,295
http://coldb.mnhn.fr/catalognumber/mnhn/pc/fusion46913,fusion46913,7ddf754f-d193-4cc9-b351-99906754a03b,,meteorium,meteorium buchananii,22,2,1936,53
7a3514c3-aa11-4d40-802e-986321f6fed8,2793393,7ddf754f-d193-4cc9-b351-99906754a03b,42723,meteorium,meteorium buchananii,1,4,1987,91
https://data.biodiversitydata.nl/naturalis/specimen/l.2527584,l.2527584,7ddf754f-d193-4cc9-b351-99906754a03b,"raynal, j",metrosideros,metrosideros,24,3,1973,83
http://coldb.mnhn.fr/catalognumber/mnhn/p/p05121327,p05121327,7ddf754f-d193-4cc9-b351-99906754a03b,,metrosideros,metrosideros collina,23,4,1930,113
http://coldb.mnhn.fr/catalognumber/mnhn/p/p02433745,p02433745,7ddf754f-d193-4cc9-b351-99906754a03b,,metrosideros,metrosideros collina,30,10,2012,304
http://coldb.mnhn.fr/catalognumber/mnhn/p/p04807904,p04807904,7ddf754f-d193-4cc9-b351-99906754a03b,,metrosideros,metrosideros collina,27,10,1977,300
http://coldb.mnhn.fr/catalognumber/mnhn/p/p05098551,p05098551,7ddf754f-d193-4cc9-b351-99906754a03b,,metrosideros,metrosideros collina,6,2,1967,37
http://coldb.mnhn.fr/catalognumber/mnhn/p/p05098550,p05098550,7ddf754f-d193-4cc9-b351-99906754a03b,,metrosideros,metrosideros collina,6,2,1967,37
http://coldb.mnhn.fr/catalognumber/mnhn/p/p05121328,p05121328,7ddf754f-d193-4cc9-b351-99906754a03b,,metrosideros,metrosideros collina,1,8,1930,213
http://coldb.mnhn.fr/catalognumber/mnhn/p/p02433739,p02433739,7ddf754f-d193-4cc9-b351-99906754a03b,,metrosideros,metrosideros cordata,30,10,2012,304
http://coldb.mnhn.fr/catalognumber/mnhn/p/p05121033,p05121033,7ddf754f-d193-4cc9-b351-99906754a03b,,metrosideros,metrosideros ramiflora,21,10,1996,295
http://coldb.mnhn.fr/catalognumber/mnhn/p/p05121032,p05121032,7ddf754f-d193-4cc9-b351-99906754a03b,,metrosideros,metrosideros ramiflora,9,10,1990,282
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00751908,p00751908,d9a4eedb-e985-4456-ad46-3df8472e00e8,,mezonevron,mezonevron angolense,23,11,1915,327
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00751907,p00751907,d9a4eedb-e985-4456-ad46-3df8472e00e8,,mezonevron,mezonevron angolense,1,12,1905,335
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00751910,p00751910,d9a4eedb-e985-4456-ad46-3df8472e00e8,,mezonevron,mezonevron angolense,2,12,1905,336
urn:catalog:mo:tropicos:100566659,100566659,,bilivogui 240,micrachne,micrachne obtusiflora (benth.) p.m. peterson,11,12,2012,346
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00694915,p00694915,6cfd67d6-4f9b-400b-8549-1933ac27936f,,micrargeria,micrargeria filiformis,15,10,1956,289
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00694914,p00694914,6cfd67d6-4f9b-400b-8549-1933ac27936f,,micrargeria,micrargeria filiformis,21,10,1956,295
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00388789,p00388789,7ddf754f-d193-4cc9-b351-99906754a03b,,microcoelia,microcoelia macrorhynchia,13,2,1969,44
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00388788,p00388788,7ddf754f-d193-4cc9-b351-99906754a03b,,microcoelia,microcoelia macrorhynchia,13,2,1969,44
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00388787,p00388787,7ddf754f-d193-4cc9-b351-99906754a03b,,microcoelia,microcoelia macrorhynchia,26,2,1969,57
urn:catalog:mo:tropicos:101199878,101199878,7ddf754f-d193-4cc9-b351-99906754a03b,transects 460,microdesmis,microdesmis keayana,20,11,2019,324
