dwc:occurrenceID,dwc:catalogNumber,dwc:datasetID,dwc:genus,species,Day,Month,Year,Day of the year
https://data.biodiversitydata.nl/naturalis/specimen/l.2767836,l.2767836,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,25,2,1964,56
bc64fc32-93ef-4b22-831d-03a73218f573,652786,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,28,2,1964,59
http://specimens.kew.org/herbarium/k000670862,,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,17,3,1964,77
https://data.biodiversitydata.nl/naturalis/specimen/l.2767980,l.2767980,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,17,3,1964,77
https://data.biodiversitydata.nl/naturalis/specimen/l.2767837,l.2767837,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,19,3,1964,79
http://specimens.kew.org/herbarium/k000646927,,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,20,3,1964,80
https://data.biodiversitydata.nl/naturalis/specimen/l.2777638,l.2777638,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,20,3,1964,80
https://data.biodiversitydata.nl/naturalis/specimen/l.2767838,l.2767838,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,13,4,1964,104
https://data.biodiversitydata.nl/naturalis/specimen/l.2767835,l.2767835,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,14,4,1964,105
https://data.biodiversitydata.nl/naturalis/specimen/l.2767924,l.2767924,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,25,4,1964,116
https://data.biodiversitydata.nl/naturalis/specimen/l.4216179,l.4216179,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,28,4,1964,119
https://data.biodiversitydata.nl/naturalis/specimen/l.4216178,l.4216178,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,15,5,1964,136
https://data.biodiversitydata.nl/naturalis/specimen/l.2767896,l.2767896,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,28,5,1964,149
https://data.biodiversitydata.nl/naturalis/specimen/l.2767900,l.2767900,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,21,6,1964,173
https://data.biodiversitydata.nl/naturalis/specimen/l.2767891,l.2767891,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,21,7,1964,203
https://data.biodiversitydata.nl/naturalis/specimen/l.2767899,l.2767899,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,26,7,1964,208
https://data.biodiversitydata.nl/naturalis/specimen/l.2767894,l.2767894,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,30,9,1964,274
https://data.biodiversitydata.nl/naturalis/specimen/l.2767788,l.2767788,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,15,9,1964,259
https://data.biodiversitydata.nl/naturalis/specimen/l.2767905,l.2767905,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,22,10,1964,296
https://data.biodiversitydata.nl/naturalis/specimen/l.2777635,l.2777635,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,20,12,1964,355
https://data.biodiversitydata.nl/naturalis/specimen/l.2767791,l.2767791,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,23,12,1964,358
https://data.biodiversitydata.nl/naturalis/specimen/l.2767898,l.2767898,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,22,1,1965,22
fcb5f571-02b7-4fcb-a073-0350b8e215bd,187686,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,29,1,1965,29
http://specimens.kew.org/herbarium/k000825963,,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,21,3,1965,80
http://specimens.kew.org/herbarium/k000670844,,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,21,3,1965,80
https://data.biodiversitydata.nl/naturalis/specimen/l.2777315,l.2777315,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,21,3,1965,80
https://data.biodiversitydata.nl/naturalis/specimen/l.2777314,l.2777314,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,21,3,1965,80
http://specimens.kew.org/herbarium/k000825935,,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,25,3,1965,84
https://data.biodiversitydata.nl/naturalis/specimen/l.2777316,l.2777316,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,25,3,1965,84
https://data.biodiversitydata.nl/naturalis/specimen/l.2777395,l.2777395,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,28,4,1965,118
43dac90b-16f1-4a3d-9603-2bda1a4ae9cb,canb 593145.1,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,13,6,1965,164
https://data.biodiversitydata.nl/naturalis/specimen/l.3905490,l.3905490,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,13,6,1965,164
https://data.biodiversitydata.nl/naturalis/specimen/l.2767892,l.2767892,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,15,6,1965,166
https://data.biodiversitydata.nl/naturalis/specimen/l.2777481,l.2777481,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,16,6,1965,167
d5f0dd93-8d03-44e1-ad70-2f801b547239,653201,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,26,7,1965,207
001ddc88-1611-4e75-bdbb-236e4ee84cb7,653191,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,30,7,1965,211
27f84d1f-fb40-4c54-a716-7abbfe648674,653192,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,30,7,1965,211
https://data.biodiversitydata.nl/naturalis/specimen/l.4223978,l.4223978,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,30,7,1965,211
ec42869e-842b-48f5-8871-1f4aa21f3f95,653203,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,27,8,1965,239
56873633-fc56-486a-a6c6-580adf83a128,187514,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,19,9,1965,262
https://data.biodiversitydata.nl/naturalis/specimen/l.2767769,l.2767769,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,28,9,1965,271
5f37953d-67b7-44dc-b2f0-842fe012adf3,187519,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,17,10,1965,290
https://data.biodiversitydata.nl/naturalis/specimen/l.2767770,l.2767770,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,22,11,1965,326
3dc6c2ce-96ba-4395-90dd-b0d238ad2f25,652926,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,14,12,1965,348
http://specimens.kew.org/herbarium/k000825959,,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,17,1,1966,17
https://data.biodiversitydata.nl/naturalis/specimen/l.2768095,l.2768095,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,17,1,1966,17
https://data.biodiversitydata.nl/naturalis/specimen/l.2767845,l.2767845,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,18,1,1966,18
https://data.biodiversitydata.nl/naturalis/specimen/l.2767844,l.2767844,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,27,1,1966,27
https://data.biodiversitydata.nl/naturalis/specimen/l.2777079,l.2777079,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,13,2,1966,44
http://specimens.kew.org/herbarium/k000826514,,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,14,2,1966,45
https://data.biodiversitydata.nl/naturalis/specimen/l.2768102,l.2768102,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,14,2,1966,45
http://specimens.kew.org/herbarium/k000826516,,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,26,2,1966,57
https://data.biodiversitydata.nl/naturalis/specimen/l.2777301,l.2777301,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,26,2,1966,57
https://data.biodiversitydata.nl/naturalis/specimen/l.2768069,l.2768069,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,15,3,1966,74
https://data.biodiversitydata.nl/naturalis/specimen/l.2767841,l.2767841,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,14,4,1966,104
https://data.biodiversitydata.nl/naturalis/specimen/l.2767893,l.2767893,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,18,4,1966,108
https://data.biodiversitydata.nl/naturalis/specimen/l.2767843,l.2767843,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,21,4,1966,111
https://data.biodiversitydata.nl/naturalis/specimen/l.2777295,l.2777295,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,21,7,1966,202
https://data.biodiversitydata.nl/naturalis/specimen/l.2777427,l.2777427,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,27,11,1966,331
http://specimens.kew.org/herbarium/k000670821,,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,25,1,1967,25
https://data.biodiversitydata.nl/naturalis/specimen/l.2767786,l.2767786,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,25,1,1967,25
http://specimens.kew.org/herbarium/k000825931,,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,26,1,1967,26
https://data.biodiversitydata.nl/naturalis/specimen/l.2777273,l.2777273,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,26,1,1967,26
http://specimens.kew.org/herbarium/k000825932,,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,26,1,1967,26
http://specimens.kew.org/herbarium/k000645997,,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,14,3,1967,73
https://data.biodiversitydata.nl/naturalis/specimen/l.2777093,l.2777093,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,14,3,1967,73
http://specimens.kew.org/herbarium/k000645948,,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,16,4,1967,106
https://data.biodiversitydata.nl/naturalis/specimen/l.2777098,l.2777098,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,16,4,1967,106
http://specimens.kew.org/herbarium/k000645920,,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,19,7,1967,200
https://data.biodiversitydata.nl/naturalis/specimen/l.2777090,l.2777090,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,19,7,1967,200
https://data.biodiversitydata.nl/naturalis/specimen/l.2767982,l.2767982,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,30,9,1967,273
f6269adf-4d9b-4661-b131-9c9e0ffd642a,qrs 51908.1,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,16,10,1967,289
https://data.biodiversitydata.nl/naturalis/specimen/l.2777092,l.2777092,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,16,10,1967,289
00ae9fdc-29c8-45ca-8f53-c781582848ff,28385,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,29,10,1967,302
827733f7-1ccd-41f4-b575-da7e23a6c6d9,canb 196781.1,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,24,11,1967,328
https://data.biodiversitydata.nl/naturalis/specimen/l.2767960,l.2767960,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,18,12,1967,352
https://data.biodiversitydata.nl/naturalis/specimen/l.2767973,l.2767973,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,22,12,1967,356
urn:catalog:uconn:conn:conn00170589,conn00170589,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,18,1,1968,18
https://data.biodiversitydata.nl/naturalis/specimen/l.2767873,l.2767873,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,19,1,1968,19
https://data.biodiversitydata.nl/naturalis/specimen/l.2767822,l.2767822,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,19,1,1968,19
https://data.biodiversitydata.nl/naturalis/specimen/l.2767825,l.2767825,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,26,1,1968,26
02300a7f-51aa-49b9-b0a1-37b18a5ea79f,31181,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,25,3,1968,85
7f10ab0d-f762-4c45-8504-21f68619221e,28584,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,18,4,1968,109
https://data.biodiversitydata.nl/naturalis/specimen/l.2767826,l.2767826,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,23,5,1968,144
https://data.biodiversitydata.nl/naturalis/specimen/l.2767827,l.2767827,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,24,5,1968,145
https://data.biodiversitydata.nl/naturalis/specimen/l.2778921,l.2778921,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,30,6,1968,182
https://data.biodiversitydata.nl/naturalis/specimen/l.2767962,l.2767962,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,18,6,1968,170
https://data.biodiversitydata.nl/naturalis/specimen/l.2767957,l.2767957,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,18,7,1968,200
https://data.biodiversitydata.nl/naturalis/specimen/l.2767953,l.2767953,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,25,7,1968,207
https://data.biodiversitydata.nl/naturalis/specimen/l.2767954,l.2767954,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,31,7,1968,213
https://data.biodiversitydata.nl/naturalis/specimen/l.2767965,l.2767965,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,24,8,1968,237
ffcd2f43-1005-4b88-91fe-ddf0ee32976b,28868,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,16,9,1968,260
https://data.biodiversitydata.nl/naturalis/specimen/l.2767966,l.2767966,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,19,9,1968,263
https://data.biodiversitydata.nl/naturalis/specimen/l.2777416,l.2777416,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,22,9,1968,266
6ff7064c-d206-47af-9291-6d776a85cbf3,dna d0002157,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,27,9,1968,271
https://data.biodiversitydata.nl/naturalis/specimen/l.2767918,l.2767918,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,18,10,1968,292
https://data.biodiversitydata.nl/naturalis/specimen/l.2768056,l.2768056,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,21,10,1968,295
66844577-330f-4a43-9fe8-a08dc3df01e8,36727,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,25,10,1968,299
https://data.biodiversitydata.nl/naturalis/specimen/l.2767775,l.2767775,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,25,10,1968,299
https://data.biodiversitydata.nl/naturalis/specimen/l.2767818,l.2767818,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,20,11,1968,325
https://data.biodiversitydata.nl/naturalis/specimen/l.2777303,l.2777303,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,21,11,1968,326
https://data.biodiversitydata.nl/naturalis/specimen/l.2767916,l.2767916,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,21,11,1968,326
522c228e-3428-438b-8762-7474faf45bc7,652963,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,23,11,1968,328
2a30b584-bd35-49f4-b3e5-f09971b3006f,724878,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,27,12,1968,362
https://data.biodiversitydata.nl/naturalis/specimen/l.2767819,l.2767819,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,19,2,1969,50
https://data.biodiversitydata.nl/naturalis/specimen/l.2767817,l.2767817,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,26,2,1969,57
https://data.biodiversitydata.nl/naturalis/specimen/l.2768093,l.2768093,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,13,3,1969,72
https://data.biodiversitydata.nl/naturalis/specimen/l.2767784,l.2767784,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,14,3,1969,73
https://data.biodiversitydata.nl/naturalis/specimen/l.2768089,l.2768089,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,16,3,1969,75
https://data.biodiversitydata.nl/naturalis/specimen/l.2768061,l.2768061,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,20,3,1969,79
http://specimens.kew.org/herbarium/k000670861,,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,20,3,1969,79
https://data.biodiversitydata.nl/naturalis/specimen/l.2777305,l.2777305,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,21,3,1969,80
https://data.biodiversitydata.nl/naturalis/specimen/l.2767913,l.2767913,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,14,4,1969,104
https://data.biodiversitydata.nl/naturalis/specimen/l.2767914,l.2767914,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,16,4,1969,106
https://data.biodiversitydata.nl/naturalis/specimen/l.2777534,l.2777534,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,31,5,1969,151
https://data.biodiversitydata.nl/naturalis/specimen/l.2767778,l.2767778,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,21,5,1969,141
973ce755-6237-4be2-89e1-baf4816aa03b,39532,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,30,5,1969,150
https://data.biodiversitydata.nl/naturalis/specimen/l.2777302,l.2777302,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,30,5,1969,150
http://specimens.kew.org/herbarium/k000670854,,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,31,5,1969,151
61bbcbf5-2b48-44ca-a159-b807512bff48,39516,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,31,5,1969,151
https://data.biodiversitydata.nl/naturalis/specimen/l.2777304,l.2777304,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,31,5,1969,151
https://data.biodiversitydata.nl/naturalis/specimen/l.2767909,l.2767909,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,13,6,1969,164
http://specimens.kew.org/herbarium/k000825956,,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,14,6,1969,165
https://data.biodiversitydata.nl/naturalis/specimen/l.2768090,l.2768090,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,14,6,1969,165
https://data.biodiversitydata.nl/naturalis/specimen/l.2767910,l.2767910,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,20,6,1969,171
https://data.biodiversitydata.nl/naturalis/specimen/l.2767765,l.2767765,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,25,6,1969,176
https://data.biodiversitydata.nl/naturalis/specimen/l.2767776,l.2767776,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,26,6,1969,177
https://data.biodiversitydata.nl/naturalis/specimen/l.2767908,l.2767908,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,30,6,1969,181
https://data.biodiversitydata.nl/naturalis/specimen/l.2767766,l.2767766,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,19,7,1969,200
https://data.biodiversitydata.nl/naturalis/specimen/l.2767907,l.2767907,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,22,7,1969,203
https://data.biodiversitydata.nl/naturalis/specimen/l.2767830,l.2767830,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,28,7,1969,209
https://data.biodiversitydata.nl/naturalis/specimen/l.2767782,l.2767782,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,30,7,1969,211
http://specimens.kew.org/herbarium/k000670837,,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,14,8,1969,226
https://data.biodiversitydata.nl/naturalis/specimen/l.2768055,l.2768055,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,14,8,1969,226
https://data.biodiversitydata.nl/naturalis/specimen/l.2767912,l.2767912,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,25,8,1969,237
https://data.biodiversitydata.nl/naturalis/specimen/l.2767760,l.2767760,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,30,8,1969,242
https://data.biodiversitydata.nl/naturalis/specimen/l.2767832,l.2767832,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,21,10,1969,294
https://data.biodiversitydata.nl/naturalis/specimen/l.2767781,l.2767781,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,24,10,1969,297
https://data.biodiversitydata.nl/naturalis/specimen/l.2767780,l.2767780,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,28,10,1969,301
https://data.biodiversitydata.nl/naturalis/specimen/l.2767783,l.2767783,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,30,10,1969,303
http://specimens.kew.org/herbarium/k000825955,,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,16,11,1969,320
0b183aa3-1792-4d21-bb58-edfd69e2b583,37293,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,16,11,1969,320
https://data.biodiversitydata.nl/naturalis/specimen/l.2768091,l.2768091,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,16,11,1969,320
https://data.biodiversitydata.nl/naturalis/specimen/l.2767764,l.2767764,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,25,11,1969,329
https://data.biodiversitydata.nl/naturalis/specimen/l.2767758,l.2767758,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,16,12,1969,350
https://data.biodiversitydata.nl/naturalis/specimen/l.2777397,l.2777397,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,31,1,1970,31
https://data.biodiversitydata.nl/naturalis/specimen/l.2777298,l.2777298,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,13,1,1970,13
https://data.biodiversitydata.nl/naturalis/specimen/l.2777425,l.2777425,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,18,1,1970,18
https://data.biodiversitydata.nl/naturalis/specimen/l.2767761,l.2767761,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,21,1,1970,21
1ba2cc52-8022-48ce-bb5d-3e8ca56d2334,cbg 45112.1,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,25,5,1970,145
6fdcf285-7c59-4e05-a8d8-64436db45ad5,81214,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,21,7,1970,202
https://data.biodiversitydata.nl/naturalis/specimen/l.2777343,l.2777343,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,31,3,1971,90
http://specimens.kew.org/herbarium/k000670823,,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,18,6,1971,169
c1482667-4bee-4e89-a3f8-1c63c7a1ff28,76475,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,18,6,1971,169
https://data.biodiversitydata.nl/naturalis/specimen/l.2768096,l.2768096,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,18,6,1971,169
d7eef2f2-3f54-4fce-8595-8ba70fd29985,722029,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,22,7,1971,203
https://data.biodiversitydata.nl/naturalis/specimen/l.2767820,l.2767820,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,15,10,1971,288
https://data.biodiversitydata.nl/naturalis/specimen/l.2777400,l.2777400,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,17,10,1971,290
1077e277-7f92-404b-b876-67d3630421ba,qrs 42270.1,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,26,1,1972,26
https://data.biodiversitydata.nl/naturalis/specimen/l.2778922,l.2778922,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,16,3,1972,76
http://specimens.kew.org/herbarium/k000646847,,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,16,3,1972,76
https://data.biodiversitydata.nl/naturalis/specimen/l.2767816,l.2767816,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,14,4,1972,105
https://data.biodiversitydata.nl/naturalis/specimen/l.2777031,l.2777031,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,23,6,1972,175
c34c738e-8fac-4d47-a9bf-75cc55a03c7e,cbg 45111.1,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,28,6,1972,180
5c8f755e-26b4-44aa-b0d1-ea2af866ef64,448647,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,24,7,1972,206
https://data.biodiversitydata.nl/naturalis/specimen/l.2777081,l.2777081,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,19,8,1972,232
dff074b7-d15a-47e7-9e41-c8d889b7458b,canb 237592.1,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,28,9,1972,272
ec035e84-12df-4f15-ba93-e14790c05ccc,dna d0006487,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,28,9,1972,272
https://data.biodiversitydata.nl/naturalis/specimen/l.2777337,l.2777337,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,28,10,1972,302
https://data.biodiversitydata.nl/naturalis/specimen/l.2768099,l.2768099,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,29,10,1972,303
https://data.biodiversitydata.nl/naturalis/specimen/l.2768094,l.2768094,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,30,10,1972,304
https://data.biodiversitydata.nl/naturalis/specimen/l.2768097,l.2768097,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,25,11,1972,330
https://data.biodiversitydata.nl/naturalis/specimen/l.2777146,l.2777146,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,17,1,1973,17
https://data.biodiversitydata.nl/naturalis/specimen/l.2777348,l.2777348,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,29,3,1973,88
1cd3c7f3-0504-44b7-bf7d-7fd28ca806c8,400329,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,20,5,1973,140
http://specimens.kew.org/herbarium/k000670841,,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,20,5,1973,140
https://data.biodiversitydata.nl/naturalis/specimen/l.2767981,l.2767981,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,20,5,1973,140
http://specimens.kew.org/herbarium/k000670845,,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,29,5,1973,149
